theme_id	class_id	subclass_id	orientation_id	north	east	south	west
5	29	0	0		0:4;0:5	0:3;0:7	
5	29	0	1	0:7	0:4;0:6		0:4;0:6
5	29	0	2	0:9	0:6	0:9	
5	29	0	3	0:0			0:11
5	29	0	4		0:1;0:4;0:10		0:0;0:1;0:4;0:10
5	29	0	5		0:5		0:0;0:5;0:11
5	29	0	6		0:1		0:1;0:2
5	29	0	7	0:0;0:7		0:1;0:7;0:8;0:10	
5	29	0	8	0:7			
5	29	0	9	0:2;0:9		0:2;0:9	
5	29	0	10	0:7	0:4		0:4
5	29	0	11		0:3;0:5		
5	30	0	0		0:0;0:3		0:0;0:2
5	30	0	1				0:2
5	30	0	2		0:0;0:1		0:3
5	30	0	3		0:2		0:0
5	31	0	0				
5	38	0	0	0:6	0:2		0:2
5	38	0	1			0:7	0:3
5	38	0	2	0:3	0:0;0:7		0:0;0:5
5	38	0	3		0:1;0:6	0:2	0:4;0:6
5	38	0	4		0:3	0:5	
5	38	0	5	0:4	0:2		
5	38	0	6		0:3	0:0	0:3
5	38	0	7	0:1			0:2
5	49	0	0	0:2			0:9
5	49	1	0			1:3	1:2
5	49	0	1	0:4			
5	49	2	0		2:2		2:4
5	49	1	1	1:4			
5	49	0	2		0:21	0:0	0:15
5	49	0	3	0:5			0:9
5	49	0	4		0:19	0:1	
5	49	0	5			0:3	0:15
5	49	0	6	0:16	0:8		0:20
5	49	1	2		1:0		1:4
5	49	0	7	0:23	0:9		0:14
5	49	2	1	2:4			
5	49	0	8	0:11			0:6
5	49	0	9	0:15;0:21	0:0;0:3;0:17		0:7;0:10;0:20
5	49	0	10	0:22	0:9		
5	49	0	11			0:8	0:16
5	49	1	3	1:0			
5	49	0	12			0:17	0:21
5	49	0	13		0:23	0:14	0:19
5	49	0	14	0:13	0:7		
5	49	2	2			2:3	2:0
5	49	2	3	2:2			
5	49	0	15		0:2;0:5	0:9	0:18;0:22
5	49	0	16		0:11	0:6	0:18
5	49	2	4		2:0	2:1	
5	49	0	17	0:12			0:9
5	49	0	18		0:15;0:16	0:20	0:21
5	49	0	19		0:13		0:4
5	49	1	4		1:2	1:1	
5	49	0	20	0:18	0:6;0:9		
5	49	0	21		0:12;0:18	0:9	0:2;0:23
5	49	0	22		0:15	0:10	
5	49	0	23		0:21	0:7	0:13
6	12	0	0	0:2	0:2;0:3		0:1
6	12	0	1	0:1;0:4	0:0;0:2	0:1	
6	12	0	2	0:2;0:6;0:7	0:2;0:3;0:7	0:0;0:2	0:0;0:1;0:2;0:3;0:6
6	12	0	3	0:3;0:5	0:2	0:3	0:0;0:2
6	12	1	0	1:0	1:1;1:2	1:0	
6	12	1	1	1:2		1:2	1:0
6	12	0	4		0:6	0:1	
6	12	0	5		0:6	0:3	0:6;0:7
6	12	0	6		0:2;0:5;0:6	0:2	0:4;0:5;0:6
6	12	1	2	1:1;1:2		1:1;1:2	1:0
6	12	0	7		0:5	0:2	0:2
6	23	0	0		0:10	0:5	0:17;0:27
6	23	0	1	0:4;0:13	0:1;0:16	0:5;0:7;0:9;0:11	0:1;0:17
6	23	0	2		0:6	0:5	
6	23	0	3	0:6;0:10;0:18;0:22;0:23;0:24;0:26	0:3;0:21	0:14;0:15	0:3;0:5
6	23	0	4		0:13;0:25	0:1	0:13
6	23	0	5	0:0;0:1;0:2;0:6;0:26	0:3;0:7;0:21		0:9;0:21
6	23	0	6	0:21	0:6;0:10;0:16;0:24;0:26	0:3;0:5	0:2;0:6;0:17;0:18;0:19;0:23;0:26
6	23	0	7	0:1	0:7;0:11		0:5;0:7
6	23	0	8			0:21	
6	23	0	9	0:1	0:5;0:9		0:9;0:11
6	23	0	10	0:21		0:3	0:0;0:6
6	23	0	11	0:1	0:9		0:7
6	23	0	12		0:13	0:17	
6	23	0	13		0:4;0:13	0:1	0:4;0:12;0:13
6	23	0	14	0:3	0:14;0:15		0:14;0:15
6	23	0	15	0:3	0:14;0:15		0:14;0:15
6	23	0	16	0:25		0:21	0:1;0:6;0:24
6	23	0	17	0:12	0:0;0:1;0:6	0:21	
6	23	0	18	0:21	0:6;0:26	0:3	
6	23	0	19	0:21	0:6;0:26	0:21	
6	23	0	20	0:21		0:21	0:24
6	23	0	21	0:8;0:16;0:17;0:19;0:20;0:21;0:27	0:5	0:6;0:10;0:18;0:19;0:20;0:21;0:22	0:3;0:5
6	23	0	22	0:21		0:3	
6	23	0	23		0:6;0:24	0:3	
6	23	0	24		0:16;0:20;0:24;0:26;0:27	0:3	0:6;0:23;0:24
6	23	0	25			0:16	0:4
6	23	0	26		0:6;0:26	0:3;0:5	0:6;0:18;0:19;0:24;0:26
6	23	0	27		0:0	0:21	0:24
6	25	0	0	0:0;0:1;0:3;0:5;0:6	0:0;0:2;0:3;0:6	0:0;0:1;0:6	0:0;0:1;0:2;0:6
6	25	1	0	1:0	1:0;1:3	1:0;1:1;1:2	1:0;1:1;1:4
6	25	0	1	0:0;0:1;0:2;0:3;0:4;0:6	0:0;0:2;0:3;0:6	0:0;0:1;0:6	
6	25	0	2		0:0;0:6	0:1;0:6	0:0;0:1;0:6
6	25	1	1	1:0;1:1;1:3;1:5;1:6	1:0;1:1	1:1	1:1;1:2;1:4;1:6
6	25	0	3		0:3;0:5;0:6	0:0;0:1;0:6	0:0;0:1;0:3;0:4;0:5;0:6
6	25	1	2	1:0	1:1		
6	25	0	4		0:3	0:1	
6	25	1	3	1:3	1:6	1:1;1:3	1:0
6	25	1	4	1:4;1:5	1:0;1:1	1:4	
6	25	0	5		0:3;0:5	0:0;0:6	0:3;0:5
6	25	0	6	0:0;0:1;0:2;0:3;0:5;0:6	0:0;0:2;0:3;0:6	0:0;0:1;0:6	0:0;0:1;0:2;0:3;0:6
6	25	1	5			1:1;1:4	
6	25	1	6	1:6	1:1;1:6	1:1;1:6	1:3;1:6
6	26	0	0				
6	26	1	0	1:0	1:2	1:0	1:1;1:3
6	26	2	0			2:1	
6	26	3	0				
6	26	1	1		1:0;1:2		
6	26	1	2	1:2		1:2	1:0;1:1;1:3
6	26	1	3	1:3	1:0;1:2	1:3	
6	26	2	1	2:0;2:1		2:1	
6	27	0	0				
6	34	0	0		0:0		0:0
6	34	1	0		1:0		1:0
6	34	2	0				
6	35	0	0				
6	36	0	0		0:0;0:1		0:0;0:1
6	36	0	1		0:0;0:1		0:0;0:1
6	47	0	0	0:3			
6	47	0	1			0:2;0:3	
6	47	0	2	0:1			
6	47	0	3	0:1		0:0	
7	1	0	0	0:16;0:40	0:22;0:40;0:67	0:2;0:5;0:16;0:32;0:39	0:2;0:5;0:15
7	1	0	1	0:49	0:63	0:11;0:42	0:49
7	1	0	2	0:0;0:2;0:5;0:24;0:30;0:43;0:44;0:56;0:63;0:64;0:68;0:71	0:0;0:2;0:5;0:6;0:16;0:43;0:53;0:56;0:64	0:2;0:5;0:15;0:16;0:32;0:39;0:40;0:58;0:78	0:2;0:5;0:11;0:24;0:32;0:40;0:44;0:56;0:78
7	1	0	3	0:37	0:22;0:55;0:67	0:19	0:77
7	1	0	4	0:4;0:8;0:12;0:16;0:20;0:21;0:22;0:26;0:29;0:32;0:37;0:54;0:55;0:59;0:60;0:67;0:76	0:4;0:10;0:21;0:24;0:29;0:32;0:37;0:40;0:55;0:60;0:67;0:70	0:4;0:21;0:22;0:24;0:35;0:37;0:50;0:54;0:55;0:62;0:67;0:76;0:77	0:4;0:10;0:21;0:22;0:29;0:35;0:37;0:49;0:55;0:59;0:60;0:64;0:67;0:74;0:76
7	1	0	5	0:0;0:2;0:5;0:30;0:43;0:56;0:68	0:0;0:2;0:5;0:16;0:43;0:68;0:71	0:2;0:5;0:12;0:16;0:32;0:40;0:58;0:64;0:71;0:78	0:2;0:5;0:11;0:30;0:32;0:40;0:44;0:58;0:78
7	1	0	6	0:20;0:21;0:67	0:54	0:43;0:67;0:76	0:2;0:56
7	1	0	7	0:23;0:31;0:48	0:22;0:54;0:67;0:76	0:25;0:74	0:13;0:27;0:41
7	1	0	8	0:69	0:66;0:76	0:4;0:76	0:14;0:50
7	1	0	9	0:54		0:67	
7	1	0	10	0:69	0:4;0:22	0:22	0:4;0:22
7	1	0	11	0:1;0:36	0:2;0:5	0:44;0:60	0:76
7	1	0	12	0:5;0:24	0:76	0:4;0:62;0:70	0:60
7	1	0	13	0:61	0:7;0:50	0:38;0:66	0:21;0:37;0:43
7	1	0	14	0:46;0:70	0:8;0:77	0:33	0:76
7	1	0	15	0:2	0:0	0:32	0:55
7	1	0	16	0:0;0:2;0:5;0:24;0:43;0:56;0:64;0:71	0:22;0:27;0:32;0:39;0:67;0:76	0:0;0:4;0:21;0:22;0:55;0:67;0:76	0:2;0:5;0:24;0:32;0:58
7	1	0	17	0:54;0:55;0:67;0:76	0:34;0:50;0:73	0:35;0:67;0:76	0:37;0:52;0:62;0:67
7	1	0	18	0:23	0:48	0:41	0:66
7	1	0	19	0:3;0:35	0:34;0:35	0:55	0:25
7	1	0	20	0:76	0:76	0:4;0:6	0:30;0:32
7	1	0	21	0:4;0:16;0:21;0:22;0:25;0:29;0:54;0:55;0:59;0:60;0:65;0:66;0:76	0:4;0:13;0:21;0:22;0:33;0:46;0:55;0:60;0:66;0:67	0:4;0:6;0:21;0:22;0:24;0:35;0:46;0:54;0:55;0:67	0:4;0:21;0:29;0:35;0:49;0:55;0:59;0:60;0:63;0:74
7	1	0	22	0:4;0:10;0:16;0:21;0:22;0:25;0:34;0:37;0:54;0:55;0:60;0:75	0:4;0:10;0:22;0:26;0:37;0:54;0:55;0:76	0:4;0:21;0:22;0:34;0:35;0:37;0:48;0:54;0:67;0:70;0:76;0:77	0:0;0:3;0:7;0:10;0:16;0:21;0:22;0:23;0:48;0:54;0:60;0:70;0:76
7	1	0	23	0:55	0:22;0:37;0:67	0:7;0:18;0:35	0:73;0:77
7	1	0	24	0:4;0:21;0:28;0:32;0:54;0:59;0:67;0:75;0:76	0:2;0:16;0:43;0:56;0:58;0:64	0:2;0:12;0:16;0:32;0:40;0:58	0:4;0:35;0:43;0:52
7	1	0	25	0:7;0:50;0:77	0:19;0:34	0:21;0:22;0:35;0:37;0:55;0:67	0:26;0:27;0:46
7	1	0	26	0:35;0:50	0:25;0:34;0:35;0:73	0:4;0:60;0:67;0:76	0:22;0:55;0:60;0:67;0:76
7	1	0	27	0:41	0:7;0:25	0:67	0:16;0:54
7	1	0	28	0:48	0:76	0:24;0:76	0:57
7	1	0	29	0:62;0:66	0:4;0:21;0:41;0:51;0:67	0:4;0:21;0:49;0:70	0:4;0:67
7	1	0	30	0:49;0:67;0:76	0:5;0:20;0:56;0:71	0:2;0:5;0:58	0:63
7	1	0	31	0:57;0:59	0:76	0:7	0:61
7	1	0	32	0:0;0:2;0:5;0:15;0:24;0:43;0:71	0:2;0:5;0:16;0:20;0:58	0:4;0:24;0:37;0:55	0:4;0:16;0:37;0:55;0:76
7	1	0	33	0:14;0:55	0:57;0:75	0:61	0:21;0:60
7	1	0	34	0:22;0:67	0:34;0:69	0:22;0:37	0:17;0:19;0:25;0:26;0:34
7	1	0	35	0:4;0:17;0:21;0:22;0:23;0:25;0:49;0:54;0:55;0:65	0:4;0:21;0:24;0:54;0:67	0:19;0:26;0:52;0:59;0:74	0:19;0:26;0:50
7	1	0	36	0:54	0:56	0:11	
7	1	0	37	0:4;0:22;0:25;0:32;0:34;0:37;0:66;0:67;0:76	0:4;0:13;0:17;0:32;0:37;0:54;0:55;0:60;0:67	0:3;0:4;0:22;0:37;0:54;0:55;0:67;0:76	0:4;0:22;0:23;0:37;0:43;0:54;0:55;0:59;0:60;0:62;0:67
7	1	0	38	0:13	0:74	0:47	
7	1	0	39	0:0;0:2			0:16
7	1	0	40	0:2;0:5;0:24;0:44	0:2;0:5;0:53;0:71	0:0;0:42	0:0;0:4;0:43
7	1	0	41	0:18	0:7	0:27;0:75	0:29;0:55
7	1	0	42	0:1;0:40;0:78	0:58;0:71;0:78	0:67	
7	1	0	43	0:6;0:52;0:54;0:55	0:13;0:24;0:37;0:40;0:51;0:54;0:67;0:76	0:2;0:5;0:16;0:32;0:71	0:2;0:5;0:24;0:56
7	1	0	44	0:11;0:78	0:2;0:5;0:71	0:2;0:40	0:76
7	1	0	45		0:48	0:75	
7	1	0	46	0:21	0:25;0:69	0:14	0:21
7	1	0	47	0:38	0:59		0:73
7	1	0	48	0:22	0:22;0:76	0:7;0:28;0:65	0:18;0:45;0:77
7	1	0	49	0:29;0:76	0:1;0:4;0:21;0:54;0:76	0:1;0:30;0:35;0:56;0:76	
7	1	0	50	0:4;0:54;0:55;0:67;0:75	0:8;0:35;0:50;0:77	0:25;0:26;0:66;0:74	0:13;0:17;0:50
7	1	0	51			0:55;0:76	0:29;0:43;0:76
7	1	0	52	0:35	0:17;0:24;0:66	0:43	0:55;0:67;0:76
7	1	0	53			0:68	0:2;0:40
7	1	0	54	0:4;0:21;0:22;0:37;0:54;0:55;0:60;0:67;0:76	0:22;0:27;0:37;0:54;0:55;0:67;0:70;0:76	0:4;0:9;0:17;0:21;0:22;0:24;0:35;0:36;0:43;0:50;0:54;0:55;0:60;0:62;0:67;0:76	0:6;0:7;0:22;0:35;0:37;0:43;0:49;0:54;0:55;0:60;0:62;0:67;0:76
7	1	0	55	0:4;0:16;0:19;0:21;0:25;0:32;0:37;0:51;0:54;0:55;0:58;0:67;0:76	0:4;0:15;0:21;0:26;0:32;0:37;0:41;0:52;0:54;0:55;0:67;0:72;0:76	0:4;0:17;0:21;0:22;0:23;0:33;0:35;0:43;0:50;0:54;0:55;0:73;0:76	0:3;0:4;0:21;0:22;0:37;0:54;0:55;0:67;0:69;0:71
7	1	0	56	0:49	0:2;0:6;0:43	0:2;0:5;0:16	0:2;0:24;0:30;0:36
7	1	0	57	0:77	0:28	0:31;0:67	0:33
7	1	0	58	0:2;0:5;0:24;0:30	0:5;0:16;0:58	0:55	0:24;0:32;0:42;0:58
7	1	0	59	0:35;0:74	0:4;0:21;0:37;0:67	0:4;0:21;0:24;0:31	0:47
7	1	0	60	0:11;0:26;0:54;0:60;0:67;0:76	0:4;0:12;0:21;0:22;0:26;0:33;0:37;0:54;0:60;0:75	0:4;0:21;0:22;0:54;0:60;0:67;0:76	0:4;0:21;0:37;0:60;0:62;0:67;0:76
7	1	0	61	0:33	0:31	0:13	
7	1	0	62	0:4;0:12;0:54	0:17;0:37;0:54;0:60;0:76	0:29	
7	1	0	63	0:76	0:21;0:30	0:2;0:64	0:1;0:68
7	1	0	64	0:5;0:63	0:4	0:2;0:16	0:2;0:24
7	1	0	65	0:48	0:76	0:21;0:35;0:67	0:75
7	1	0	66	0:13;0:50;0:73	0:18	0:21;0:29;0:37;0:67	0:8;0:21;0:52;0:67;0:76
7	1	0	67	0:4;0:6;0:9;0:16;0:17;0:21;0:22;0:25;0:26;0:27;0:37;0:42;0:54;0:57;0:60;0:65;0:66;0:67;0:75;0:76	0:4;0:17;0:26;0:29;0:37;0:52;0:54;0:55;0:60;0:66;0:67;0:75;0:76	0:4;0:6;0:17;0:24;0:30;0:34;0:37;0:50;0:54;0:55;0:60;0:67;0:70;0:76;0:77	0:0;0:3;0:4;0:7;0:16;0:21;0:23;0:29;0:35;0:37;0:43;0:54;0:55;0:59;0:67;0:71;0:76
7	1	0	68	0:53	0:63	0:2;0:5	0:5
7	1	0	69	0:76	0:55	0:8;0:10	0:34;0:46
7	1	0	70	0:12;0:22;0:29;0:67	0:22	0:14	0:4;0:54
7	1	0	71	0:5;0:43	0:55;0:67	0:2;0:16;0:32	0:5;0:30;0:40;0:42;0:44
7	1	0	72	0:76			0:55;0:76
7	1	0	73	0:55	0:23;0:47	0:66	0:17;0:26
7	1	0	74	0:7;0:35;0:50;0:74	0:4;0:21	0:59;0:74	0:38
7	1	0	75	0:41;0:45	0:65	0:22;0:24;0:50;0:67;0:76	0:33;0:60;0:67
7	1	0	76	0:4;0:6;0:8;0:16;0:17;0:22;0:26;0:28;0:37;0:49;0:51;0:54;0:55;0:60;0:67;0:75;0:76	0:4;0:11;0:14;0:22;0:26;0:32;0:44;0:51;0:52;0:54;0:60;0:66;0:67;0:72;0:76	0:4;0:17;0:20;0:21;0:24;0:30;0:37;0:49;0:54;0:55;0:60;0:63;0:67;0:69;0:72;0:76	0:7;0:8;0:12;0:16;0:20;0:22;0:28;0:31;0:43;0:48;0:49;0:54;0:55;0:62;0:65;0:67;0:76
7	1	0	77	0:4;0:22;0:67	0:3;0:23;0:48	0:25;0:57	0:14;0:50
7	1	0	78	0:2;0:5	0:2;0:5	0:42;0:44	0:42
7	2	0	0	0:3	0:0;0:1;0:2	0:2;0:15	0:0;0:9
7	2	0	1	0:5;0:8;0:15;0:17	0:15;0:17	0:17	0:0;0:5
7	2	0	2	0:0;0:5;0:7;0:8;0:15;0:17	0:4;0:5;0:15;0:17	0:5;0:8	0:0;0:6;0:15
7	2	0	3	0:6	0:8;0:17	0:0	
7	2	0	4	0:15	0:6;0:11	0:10	0:2
7	2	0	5	0:2;0:8;0:11;0:15	0:1	0:1;0:2;0:7;0:8;0:14;0:15;0:17	0:2;0:14
7	2	0	6	0:15;0:17	0:2;0:8;0:15	0:3	0:4;0:11
7	2	0	7	0:5;0:13;0:15	0:12;0:15	0:2;0:15	0:17
7	2	0	8	0:2;0:5	0:15;0:16;0:17	0:1;0:2;0:5	0:3;0:6;0:15;0:17
7	2	0	9		0:0	0:13	0:16
7	2	0	10	0:4;0:15		0:16	
7	2	0	11	0:17	0:6;0:15	0:5	0:4
7	2	0	12	0:12;0:14		0:12;0:17	0:7
7	2	0	13	0:9;0:15	0:14	0:7	
7	2	0	14	0:5;0:15;0:17	0:5;0:15	0:12;0:15	0:13;0:15
7	2	0	15	0:0;0:5;0:7;0:14;0:15;0:17	0:2;0:8;0:14;0:15;0:17	0:1;0:2;0:4;0:5;0:6;0:7;0:10;0:13;0:14;0:15;0:17	0:1;0:2;0:6;0:7;0:8;0:11;0:14;0:15;0:17
7	2	0	16	0:10	0:9		0:8
7	2	0	17	0:1;0:5;0:12;0:15;0:17	0:7;0:8;0:15;0:17	0:1;0:2;0:6;0:11;0:14;0:15;0:17	0:1;0:2;0:3;0:8;0:15;0:17
7	3	0	0	0:0;0:4	0:0;0:1	0:0;0:1;0:4	0:0;0:4
7	3	0	1	0:0;0:4	0:2;0:3;0:4	0:3;0:4	0:0;0:2;0:4
7	3	0	2	0:2;0:4	0:1;0:2;0:4	0:2;0:4	0:1;0:2;0:4
7	3	0	3	0:1;0:4		0:4	0:1;0:4
7	3	0	4	0:0;0:1;0:2;0:3	0:0;0:1;0:2;0:3	0:0;0:1;0:2;0:3	0:1;0:2
7	4	0	0	0:6;0:8;0:11;0:38;0:43;0:55;0:57;0:58	0:36;0:43;0:56;0:57;0:60	0:1;0:60	0:25;0:44;0:60
7	4	0	1	0:0;0:16;0:25;0:44	0:43;0:57;0:60	0:25;0:44	
7	4	0	2	0:29;0:30;0:32;0:38;0:58	0:12;0:30;0:33;0:38;0:48	0:13;0:23;0:54	0:20;0:21;0:34;0:39;0:54;0:58
7	4	0	3	0:11;0:38	0:38	0:14	0:57
7	4	0	4	0:27;0:38;0:57		0:15;0:58	0:19;0:42
7	4	0	5	0:18	0:25;0:37	0:26	0:25
7	4	0	6	0:12;0:20;0:50	0:21;0:29;0:40;0:45	0:0;0:16;0:27;0:33;0:38;0:49;0:51	0:16;0:35;0:51;0:55;0:56;0:57
7	4	0	7	0:15;0:28;0:50	0:21	0:12	0:27;0:33
7	4	0	8	0:44	0:12;0:33;0:50;0:57	0:0;0:33;0:57	0:44;0:60
7	4	0	9			0:21;0:40	0:28
7	4	0	10	0:21;0:25	0:13;0:29	0:12;0:50	0:32;0:38;0:46
7	4	0	11	0:16	0:27;0:39;0:56	0:0;0:3;0:55;0:57	
7	4	0	12	0:7;0:10;0:12;0:28;0:34	0:21;0:23;0:32;0:35;0:40	0:6;0:12;0:58	0:2;0:8;0:16;0:24;0:51;0:57
7	4	0	13	0:2	0:27;0:38;0:50	0:27;0:35	0:10;0:17;0:54
7	4	0	14	0:3	0:57	0:49	0:27;0:38
7	4	0	15	0:4;0:20	0:45	0:7	0:16;0:47
7	4	0	16	0:6;0:29;0:38;0:42;0:55;0:57	0:6;0:12;0:15;0:38;0:50;0:57;0:58	0:1;0:11;0:25	0:25
7	4	0	17		0:13;0:21;0:29	0:38;0:46	0:38;0:46
7	4	0	18		0:37	0:5;0:50	
7	4	0	19	0:29	0:4	0:47	0:27
7	4	0	20	0:33	0:2;0:51	0:6;0:15;0:50	0:55
7	4	0	21	0:9;0:21;0:40;0:51	0:2;0:21;0:23;0:45;0:51	0:10;0:21;0:23;0:40	0:6;0:7;0:12;0:17;0:21;0:50;0:58;0:59
7	4	0	22		0:46	0:24	0:27
7	4	0	23	0:2;0:21;0:40;0:60	0:41		0:12;0:21;0:41;0:50
7	4	0	24	0:22;0:27;0:46	0:12;0:47;0:49	0:43;0:57	0:38;0:55
7	4	0	25	0:1;0:16;0:26;0:52;0:60	0:0;0:5;0:16;0:44;0:55	0:1;0:10;0:39;0:44;0:60	0:5;0:40;0:60
7	4	0	26	0:5		0:25	0:37
7	4	0	27	0:6;0:13;0:32;0:33;0:43;0:57;0:58	0:7;0:14;0:19;0:22;0:34	0:4;0:24;0:30;0:38	0:11;0:13;0:29;0:33;0:42;0:57
7	4	0	28		0:9;0:60	0:7;0:12;0:50;0:55	0:44
7	4	0	29	0:54	0:27;0:58	0:2;0:16;0:19	0:6;0:10;0:17
7	4	0	30	0:27;0:30;0:49	0:46;0:49	0:2;0:30;0:38	0:2;0:42;0:47;0:55
7	4	0	31		0:33;0:57		0:36
7	4	0	32	0:35	0:10;0:49;0:50	0:2;0:27	0:12;0:58
7	4	0	33	0:6;0:8;0:38;0:43;0:47;0:57	0:7;0:27;0:38;0:57	0:20;0:27;0:34;0:43;0:51;0:57	0:2;0:8;0:31;0:51;0:55;0:57
7	4	0	34	0:33;0:57;0:58	0:2	0:12;0:59	0:27
7	4	0	35	0:13	0:6	0:32	0:12
7	4	0	36	0:39	0:31		0:0
7	4	0	37		0:26		0:5;0:18
7	4	0	38	0:6;0:17;0:27;0:30;0:46;0:49;0:58	0:10;0:14;0:17;0:24;0:46;0:59	0:0;0:2;0:3;0:4;0:16;0:33;0:51;0:53;0:55;0:57	0:2;0:3;0:13;0:16;0:33;0:43;0:45;0:51;0:55;0:57
7	4	0	39	0:25	0:2	0:36	0:11
7	4	0	40	0:9;0:21	0:25	0:21;0:23	0:6;0:12;0:50;0:55
7	4	0	41	0:50;0:55	0:23		0:23
7	4	0	42	0:42;0:52;0:55;0:56	0:4;0:27;0:30;0:57	0:16;0:42;0:55;0:57	
7	4	0	43	0:24;0:33;0:43;0:57	0:38;0:50;0:53;0:58	0:0;0:27;0:33;0:43	0:0;0:1;0:51;0:57
7	4	0	44	0:1;0:25;0:52	0:0;0:8;0:28;0:55	0:1;0:8	0:25
7	4	0	45	0:51	0:38;0:57	0:60	0:6;0:15;0:21
7	4	0	46	0:17;0:49	0:10;0:17	0:24;0:38;0:49	0:22;0:30;0:38;0:49
7	4	0	47	0:19	0:15;0:30	0:33	0:24
7	4	0	48		0:51	0:50	0:2
7	4	0	49	0:6;0:14;0:46	0:46	0:30;0:38;0:46	0:24;0:30;0:32;0:56
7	4	0	50	0:10;0:18;0:20;0:28;0:48;0:50;0:59	0:21;0:23;0:40;0:51;0:54	0:6;0:7;0:41;0:50	0:8;0:13;0:16;0:32;0:43;0:52;0:53;0:57
7	4	0	51	0:6;0:33;0:38;0:56;0:57	0:6;0:12;0:33;0:38;0:43	0:21;0:45	0:20;0:21;0:48;0:50;0:59
7	4	0	52		0:50;0:57	0:25;0:42;0:44	
7	4	0	53	0:38	0:50	0:56	0:43
7	4	0	54	0:2;0:54	0:2;0:13	0:29;0:54	0:50;0:59
7	4	0	55	0:11;0:28;0:38;0:42;0:55;0:57;0:58	0:6;0:20;0:24;0:30;0:33;0:38;0:40	0:0;0:16;0:41;0:42;0:55;0:57	0:25;0:44
7	4	0	56	0:53	0:6;0:49	0:42;0:51	0:0;0:11
7	4	0	57	0:8;0:11;0:24;0:33;0:38;0:42;0:55;0:57;0:58	0:3;0:6;0:12;0:27;0:33;0:38;0:43;0:50;0:57;0:58	0:0;0:4;0:16;0:27;0:33;0:34;0:43;0:51;0:55;0:57	0:0;0:1;0:8;0:14;0:16;0:31;0:33;0:42;0:45;0:52;0:57
7	4	0	58	0:4;0:12	0:2;0:21;0:32	0:0;0:2;0:27;0:34;0:38;0:55;0:57	0:16;0:29;0:43;0:57
7	4	0	59	0:34	0:21;0:51;0:54	0:50	0:38
7	4	0	60	0:0;0:25;0:45	0:0;0:8;0:25	0:23;0:25	0:0;0:1;0:28
7	6	0	0				
7	6	1	0				
7	6	2	0				
7	16	0	0				
7	17	0	0				
7	17	1	0				
7	39	0	0	0:0	0:0	0:0;0:3;0:4	0:0
7	39	0	1	0:3;0:4	0:2		0:2
7	39	0	2	0:5	0:1		0:1
7	39	0	3	0:0;0:4	0:3;0:5	0:1;0:6	0:3
7	39	0	4	0:0		0:1;0:3	
7	39	0	5			0:2	0:3
7	39	0	6	0:3			
7	49	0	0	0:5	0:2	0:3	0:4
7	49	0	1	0:2			0:3
7	49	0	2	0:7	0:4	0:1	0:0
7	49	0	3	0:0	0:1		
7	49	0	4	0:6	0:0		0:2
7	49	0	5		0:7	0:0	0:6
7	49	0	6		0:5	0:4	0:7
7	49	0	7		0:6	0:2	0:5
8	1	0	0		0:48	0:4	0:4;0:7;0:9
8	1	0	1	0:35	0:45	0:29	0:35;0:42
8	1	0	2		0:48	0:15;0:50;0:52;0:61	0:30;0:62
8	1	0	3	0:27;0:30;0:61	0:61	0:48	0:6;0:47
8	1	0	4	0:0;0:4;0:7;0:22	0:0;0:4;0:9;0:31;0:43	0:4;0:31;0:41;0:43;0:58	0:4;0:7;0:22;0:31;0:41;0:58
8	1	0	5	0:14;0:23;0:24;0:48;0:60	0:19;0:48		0:38;0:43;0:48
8	1	0	6	0:50;0:59;0:62	0:3;0:24;0:46	0:48	0:47;0:63
8	1	0	7		0:0;0:4	0:4	0:48
8	1	0	8	0:16;0:34;0:57	0:40;0:48	0:18;0:50;0:56	0:12;0:20;0:21;0:50
8	1	0	9	0:29;0:48	0:0;0:60	0:43	0:4;0:58
8	1	0	10	0:40		0:48	
8	1	0	11	0:53		0:61	0:28
8	1	0	12	0:26	0:8;0:36;0:50	0:28;0:47;0:50	
8	1	0	13		0:49	0:40	
8	1	0	14	0:40;0:48	0:25;0:36;0:61	0:5;0:27;0:48	0:44;0:48;0:52;0:60
8	1	0	15	0:2;0:27;0:50	0:25;0:27;0:50		0:18;0:50
8	1	0	16	0:32	0:48	0:8;0:27;0:54	0:30;0:49;0:62
8	1	0	17	0:21	0:50;0:56;0:61	0:18	
8	1	0	18	0:8;0:17;0:36;0:50;0:61;0:62	0:15;0:25;0:50;0:63	0:27;0:48	0:19;0:20;0:24
8	1	0	19	0:27;0:36;0:50;0:61	0:18;0:25;0:27;0:37;0:50;0:61	0:26;0:48	0:5;0:48
8	1	0	20	0:49	0:8;0:18;0:61	0:48	0:40
8	1	0	21	0:55	0:8	0:17	0:48
8	1	0	22	0:35;0:48	0:4	0:4;0:41	0:45
8	1	0	23	0:51	0:54	0:5	0:48
8	1	0	24	0:27;0:50;0:52;0:62	0:18;0:27;0:32;0:50;0:63	0:5	0:6;0:47;0:63
8	1	0	25	0:48	0:25;0:32;0:42		0:14;0:15;0:18;0:19;0:25;0:61
8	1	0	26	0:19;0:48	0:36;0:50;0:59;0:61;0:62	0:12;0:28;0:59;0:61	0:48
