cell_code	relative_png
04490000646	assets/theme_004_chapters_04/class_49_dashdash/subclass_000/orientation_006.png
04490000746	assets/theme_004_chapters_04/class_49_dashdash/subclass_000/orientation_007.png
05010000001	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_000.png
05010000101	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_001.png
05010000201	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_002.png
05010000301	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_003.png
05010000401	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_004.png
05010000501	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_005.png
05010000601	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_006.png
05010000701	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_007.png
05010000801	assets/theme_005_chapters_05/class_01_plain/subclass_000/orientation_008.png
05010100001	assets/theme_005_chapters_05/class_01_plain/subclass_001/orientation_000.png
05010100101	assets/theme_005_chapters_05/class_01_plain/subclass_001/orientation_001.png
05020000012	assets/theme_005_chapters_05/class_02_forest/subclass_000/orientation_000.png
05020000112	assets/theme_005_chapters_05/class_02_forest/subclass_000/orientation_001.png
05070000002	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_000.png
05070000102	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_001.png
05070000202	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_002.png
05070000302	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_003.png
05070000402	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_004.png
05070000502	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_005.png
05070000602	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_006.png
05070000702	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_007.png
05070000802	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_008.png
05070000902	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_009.png
05070001002	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_010.png
05070001102	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_011.png
05070001202	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_012.png
05070001302	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_013.png
05070001402	assets/theme_005_chapters_05/class_07_road/subclass_000/orientation_014.png
05170000003	assets/theme_005_chapters_05/class_17_village/subclass_000/orientation_000.png
05190000006	assets/theme_005_chapters_05/class_19_armory/subclass_000/orientation_000.png
05200000007	assets/theme_005_chapters_05/class_20_vendor/subclass_000/orientation_000.png
05210000008	assets/theme_005_chapters_05/class_21_arena/subclass_000/orientation_000.png
05260000045	assets/theme_005_chapters_05/class_26_stairs/subclass_000/orientation_000.png
05290000025	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_000.png
05290000125	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_001.png
05290000225	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_002.png
05290000325	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_003.png
05290000425	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_004.png
05290000525	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_005.png
05290000625	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_006.png
05290000725	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_007.png
05290000825	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_008.png
05290000925	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_009.png
05290001025	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_010.png
05290001125	assets/theme_005_chapters_05/class_29_fence/subclass_000/orientation_011.png
05300000025	assets/theme_005_chapters_05/class_30_fence_wall/subclass_000/orientation_000.png
05300000125	assets/theme_005_chapters_05/class_30_fence_wall/subclass_000/orientation_001.png
05300000225	assets/theme_005_chapters_05/class_30_fence_wall/subclass_000/orientation_002.png
05300000325	assets/theme_005_chapters_05/class_30_fence_wall/subclass_000/orientation_003.png
05310000025	assets/theme_005_chapters_05/class_31_fence_brace/subclass_000/orientation_000.png
05490000046	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_000.png
05490000146	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_001.png
05490000246	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_002.png
05490000346	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_003.png
05490000446	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_004.png
05490000546	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_005.png
05490000646	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_006.png
05490000746	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_007.png
05490000846	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_008.png
05490000946	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_009.png
05490001046	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_010.png
05490001146	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_011.png
05490001246	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_012.png
05490001346	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_013.png
05490001446	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_014.png
05490001546	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_015.png
05490001646	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_016.png
05490001746	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_017.png
05490001846	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_018.png
05490001946	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_019.png
05490002046	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_020.png
05490002146	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_021.png
05490002246	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_022.png
05490002346	assets/theme_005_chapters_05/class_49_dashdash/subclass_000/orientation_023.png
05490100046	assets/theme_005_chapters_05/class_49_dashdash/subclass_001/orientation_000.png
05490100146	assets/theme_005_chapters_05/class_49_dashdash/subclass_001/orientation_001.png
05490100246	assets/theme_005_chapters_05/class_49_dashdash/subclass_001/orientation_002.png
05490100346	assets/theme_005_chapters_05/class_49_dashdash/subclass_001/orientation_003.png
05490100446	assets/theme_005_chapters_05/class_49_dashdash/subclass_001/orientation_004.png
05490200046	assets/theme_005_chapters_05/class_49_dashdash/subclass_002/orientation_000.png
05490200146	assets/theme_005_chapters_05/class_49_dashdash/subclass_002/orientation_001.png
05490200246	assets/theme_005_chapters_05/class_49_dashdash/subclass_002/orientation_002.png
05490200346	assets/theme_005_chapters_05/class_49_dashdash/subclass_002/orientation_003.png
05490200446	assets/theme_005_chapters_05/class_49_dashdash/subclass_002/orientation_004.png
06120000060	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_000.png
06120000160	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_001.png
06120000260	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_002.png
06120000360	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_003.png
06120000460	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_004.png
06120000560	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_005.png
06120000660	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_006.png
06120000760	assets/theme_006_chapters_05x/class_12_water/subclass_000/orientation_007.png
06120100060	assets/theme_006_chapters_05x/class_12_water/subclass_001/orientation_000.png
06120100160	assets/theme_006_chapters_05x/class_12_water/subclass_001/orientation_001.png
06120100260	assets/theme_006_chapters_05x/class_12_water/subclass_001/orientation_002.png
06230000026	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_000.png
06230000126	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_001.png
06230000226	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_002.png
06230000326	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_003.png
06230000426	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_004.png
06230000526	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_005.png
06230000626	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_006.png
06230000726	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_007.png
06230000826	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_008.png
06230000926	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_009.png
06230001026	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_010.png
06230001126	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_011.png
06230001226	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_012.png
06230001326	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_013.png
06230001426	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_014.png
06230001526	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_015.png
06230001626	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_016.png
06230001726	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_017.png
06230001826	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_018.png
06230001926	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_019.png
06230002026	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_020.png
06230002126	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_021.png
06230002226	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_022.png
06230002326	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_023.png
06230002426	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_024.png
06230002526	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_025.png
06230002626	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_026.png
06230002726	assets/theme_006_chapters_05x/class_23_wall/subclass_000/orientation_027.png
06250000023	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_000.png
06250000123	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_001.png
06250000223	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_002.png
06250000323	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_003.png
06250000423	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_004.png
06250000523	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_005.png
06250000623	assets/theme_006_chapters_05x/class_25_floor/subclass_000/orientation_006.png
06250100023	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_000.png
06250100123	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_001.png
06250100223	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_002.png
06250100323	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_003.png
06250100423	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_004.png
06250100523	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_005.png
06250100623	assets/theme_006_chapters_05x/class_25_floor/subclass_001/orientation_006.png
06260000045	assets/theme_006_chapters_05x/class_26_stairs/subclass_000/orientation_000.png
06260100045	assets/theme_006_chapters_05x/class_26_stairs/subclass_001/orientation_000.png
06260100145	assets/theme_006_chapters_05x/class_26_stairs/subclass_001/orientation_001.png
06260100245	assets/theme_006_chapters_05x/class_26_stairs/subclass_001/orientation_002.png
06260100345	assets/theme_006_chapters_05x/class_26_stairs/subclass_001/orientation_003.png
06260200045	assets/theme_006_chapters_05x/class_26_stairs/subclass_002/orientation_000.png
06260200145	assets/theme_006_chapters_05x/class_26_stairs/subclass_002/orientation_001.png
06260300045	assets/theme_006_chapters_05x/class_26_stairs/subclass_003/orientation_000.png
06270000030	assets/theme_006_chapters_05x/class_27_door/subclass_000/orientation_000.png
06340000029	assets/theme_006_chapters_05x/class_34_pillar/subclass_000/orientation_000.png
06340100029	assets/theme_006_chapters_05x/class_34_pillar/subclass_001/orientation_000.png
06340200029	assets/theme_006_chapters_05x/class_34_pillar/subclass_002/orientation_000.png
06350000031	assets/theme_006_chapters_05x/class_35_throne/subclass_000/orientation_000.png
06360000133	assets/theme_006_chapters_05x/class_36_chest/subclass_000/orientation_001.png
06470000063	assets/theme_006_chapters_05x/class_47_brace/subclass_000/orientation_000.png
06470000163	assets/theme_006_chapters_05x/class_47_brace/subclass_000/orientation_001.png
06470000263	assets/theme_006_chapters_05x/class_47_brace/subclass_000/orientation_002.png
06470000363	assets/theme_006_chapters_05x/class_47_brace/subclass_000/orientation_003.png
